TrackID,Predictor
204086_133701,1
204086_160396,1
204086_219380,1
204086_260905,0
204086_128732,0
204086_271794,0
204060_172006,1
204060_126615,1
204060_86457,1
204060_231333,0
204060_288807,0
204060_187940,0
204078_266465,1
204078_52617,1
204078_31300,1
204078_66741,0
204078_5888,0
204078_9636,0
204045_185650,1
204045_262854,1
204045_73945,1
204045_290787,0
204045_282216,0
204045_57119,0
204077_68040,1
204077_12095,1
204077_167115,1
204077_67508,0
204077_289111,0
204077_225026,0
204050_237727,1
204050_19207,1
204050_63975,1
204050_18526,0
204050_106256,0
204050_99054,0
204085_23883,1
204085_272351,1
204085_188781,1
204085_128579,0
204085_280431,0
204085_113989,0
204055_154016,1
204055_136610,1
204055_260780,1
204055_35663,0
204055_101780,0
204055_118521,0
204072_203676,1
204072_89892,1
204072_41254,1
204072_201191,0
204072_191284,0
204072_89367,0
204105_224795,1
204105_15951,1
204105_120563,1
204105_264362,0
204105_69262,0
204105_268659,0
204091_77246,1
204091_234552,1
204091_38570,1
204091_33344,0
204091_119294,0
204091_69821,0
204112_279943,1
204112_94303,1
204112_118285,1
204112_15573,0
204112_244732,0
204112_171077,0
204111_288029,1
204111_280978,1
204111_96659,1
204111_207449,0
204111_271172,0
204111_287423,0
204101_221248,1
204101_150191,1
204101_131179,1
204101_285162,0
204101_178659,0
204101_165847,0
204099_198743,1
204099_158907,1
204099_160862,1
204099_207071,0
204099_8229,0
204099_239570,0
204150_163286,1
204150_290591,1
204150_218145,1
204150_165136,0
204150_279621,0
204150_193877,0
204097_169707,1
204097_193119,1
204097_170207,1
204097_26734,0
204097_87512,0
204097_275482,0
204093_113357,1
204093_70306,1
204093_136275,1
204093_27345,0
204093_264787,0
204093_249649,0
204114_188126,1
204114_162334,1
204114_96377,1
204114_81704,0
204114_167265,0
204114_229916,0
204126_134837,1
204126_277867,1
204126_60913,1
204126_245712,0
204126_2924,0
204126_47209,0
204142_90775,1
204142_269065,1
204142_189307,1
204142_53711,0
204142_150772,0
204142_267643,0
204064_97717,1
204064_82336,1
204064_157129,1
204064_106381,0
204064_269124,0
204064_2593,0
204162_227368,1
204162_193774,1
204162_23629,1
204162_265129,0
204162_260905,0
204162_61829,0
204168_81075,1
204168_51234,1
204168_72875,1
204168_110067,0
204168_118642,0
204168_239516,0
204160_83157,1
204160_16916,1
204160_197914,1
204160_14070,0
204160_31436,0
204160_225974,0
204119_253533,1
204119_29079,1
204119_264152,1
204119_170773,0
204119_162967,0
204119_149377,0
204109_204859,1
204109_218868,1
204109_196733,1
204109_93175,0
204109_270929,0
204109_253373,0
204095_23545,1
204095_152652,1
204095_12821,1
204095_285012,0
204095_56869,0
204095_220131,0
204167_200574,1
204167_48450,1
204167_204853,1
204167_229555,0
204167_271812,0
204167_218715,0
204166_244608,1
204166_176178,1
204166_223034,1
204166_6972,0
204166_115757,0
204166_43031,0
204151_75113,1
204151_71455,1
204151_14123,1
204151_291071,0
204151_4626,0
204151_181292,0
204141_116779,1
204141_58361,1
204141_152518,1
204141_201673,0
204141_233466,0
204141_144499,0
204164_258527,1
204164_54093,1
204164_113179,1
204164_184807,0
204164_238342,0
204164_220073,0
204163_249718,1
204163_249798,1
204163_116992,1
204163_72334,0
204163_31303,0
204163_268554,0
204175_33574,1
204175_10206,1
204175_213280,1
204175_164812,0
204175_2397,0
204175_120246,0
204170_244774,1
204170_6079,1
204170_50334,1
204170_139770,0
204170_240854,0
204170_274583,0
204171_245646,1
204171_164398,1
204171_98681,1
204171_209075,0
204171_10133,0
204171_78355,0
204161_148151,1
204161_86017,1
204161_97458,1
204161_134225,0
204161_14995,0
204161_29784,0
204198_288338,1
204198_116186,1
204198_161255,1
204198_152033,0
204198_76255,0
204198_89658,0
204186_132800,1
204186_60780,1
204186_35854,1
204186_174788,0
204186_53302,0
204186_183156,0
204174_90184,1
204174_112727,1
204174_128616,1
204174_96781,0
204174_208656,0
204174_295315,0
204181_285658,1
204181_206895,1
204181_77007,1
204181_209637,0
204181_18392,0
204181_184364,0
204182_127695,1
204182_210701,1
204182_86183,1
204182_36514,0
204182_46756,0
204182_245285,0
204199_268057,1
204199_243340,1
204199_128217,1
204199_132656,0
204199_167873,0
204199_67625,0
204204_48874,1
204204_56544,1
204204_73161,1
204204_10587,0
204204_149126,0
204204_199796,0
204189_15252,1
204189_134017,1
204189_233551,1
204189_174323,0
204189_113171,0
204189_220669,0
204177_177642,1
204177_72375,1
204177_280920,1
204177_101586,0
204177_12277,0
204177_13543,0
204207_27668,1
204207_284284,1
204207_221902,1
204207_263727,0
204207_54734,0
204207_281844,0
204206_35669,1
204206_173390,1
204206_155161,1
204206_186400,0
204206_240451,0
204206_204859,0
204187_246593,1
204187_138773,1
204187_144511,1
204187_255065,0
204187_179555,0
204187_212917,0
204169_64461,1
204169_154323,1
204169_180461,1
204169_279226,0
204169_157372,0
204169_109937,0
204178_170180,1
204178_188352,1
204178_31487,1
204178_103393,0
204178_29228,0
204178_267135,0
204208_192564,1
204208_57529,1
204208_62906,1
204208_231891,0
204208_180127,0
204208_294233,0
204229_45050,1
204229_74476,1
204229_79131,1
204229_162063,0
204229_58837,0
204229_235584,0
204233_76394,1
204233_41733,1
204233_263937,1
204233_127348,0
204233_77321,0
204233_56211,0
204222_195539,1
204222_123232,1
204222_147573,1
204222_140602,0
204222_188408,0
204222_276782,0
204209_256132,1
204209_159976,1
204209_113017,1
204209_228775,0
204209_203813,0
204209_244371,0
204225_61826,1
204225_124845,1
204225_256179,1
204225_265573,0
204225_230910,0
204225_12020,0
204230_107960,1
204230_45997,1
204230_260905,1
204230_29186,0
204230_296098,0
204230_292863,0
204236_53465,1
204236_163495,1
204236_255048,1
204236_21392,0
204236_138863,0
204236_207401,0
204224_265337,1
204224_59985,1
204224_156457,1
204224_283757,0
204224_295625,0
204224_25410,0
204246_70744,1
204246_210793,1
204246_175884,1
204246_193774,0
204246_252444,0
204246_16300,0
204268_275729,1
204268_114634,1
204268_47785,1
204268_52046,0
204268_38990,0
204268_255089,0
204263_21858,1
204263_175812,1
204263_144530,1
204263_162740,0
204263_22940,0
204263_117482,0
204243_132800,1
204243_190862,1
204243_181316,1
204243_140847,0
204243_21297,0
204243_164753,0
204244_16238,1
204244_15649,1
204244_215927,1
204244_52368,0
204244_236960,0
204244_166911,0
204267_147044,1
204267_219959,1
204267_62265,1
204267_271783,0
204267_66702,0
204267_88453,0
204271_108161,1
204271_233929,1
204271_270515,1
204271_284781,0
204271_154274,0
204271_159757,0
204269_122139,1
204269_173538,1
204269_8809,1
204269_96336,0
204269_73557,0
204269_200317,0
204272_104542,1
204272_87851,1
204272_123087,1
204272_116413,0
204272_34397,0
204272_118642,0
204266_110738,1
204266_37463,1
204266_224601,1
204266_257949,0
204266_129467,0
204266_275559,0
204255_264416,1
204255_95068,1
204255_137432,1
204255_235387,0
204255_257573,0
204255_251043,0
204237_101586,1
204237_23755,1
204237_133601,1
204237_112944,0
204237_92516,0
204237_24050,0
204248_5086,1
204248_164981,1
204248_232078,1
204248_2538,0
204248_19696,0
204248_126210,0
204279_7596,1
204279_232059,1
204279_51216,1
204279_253665,0
204279_114620,0
204279_176639,0
204281_209370,1
204281_4659,1
204281_155463,1
204281_176273,0
204281_56334,0
204281_218525,0
204283_80916,1
204283_151247,1
204283_218867,1
204283_280697,0
204283_100767,0
204283_242840,0
204276_271163,1
204276_21657,1
204276_206878,1
204276_170260,0
204276_185252,0
204276_96407,0
204254_46509,1
204254_163853,1
204254_248356,1
204254_138794,0
204254_281636,0
204254_113219,0
204223_106094,1
204223_276418,1
204223_79670,1
204223_147920,0
204223_145626,0
204223_1447,0
204277_123323,1
204277_195944,1
204277_120536,1
204277_144551,0
204277_211836,0
204277_106321,0
204298_92770,1
204298_43845,1
204298_13622,1
204298_225510,0
204298_205438,0
204298_294871,0
204306_136624,1
204306_222809,1
204306_31711,1
204306_51675,0
204306_44705,0
204306_161539,0
204304_272739,1
204304_13641,1
204304_219726,1
204304_6173,0
204304_192889,0
204304_67081,0
204311_143363,1
204311_218868,1
204311_272553,1
204311_100659,0
204311_102349,0
204311_159637,0
204297_74714,1
204297_236867,1
204297_82700,1
204297_24263,0
204297_283814,0
204297_176099,0
204286_188908,1
204286_141772,1
204286_249778,1
204286_164737,0
204286_4445,0
204286_34084,0
204303_123232,1
204303_8229,1
204303_225174,1
204303_109794,0
204303_184587,0
204303_242915,0
204301_60175,1
204301_126166,1
204301_116741,1
204301_198927,0
204301_237679,0
204301_3939,0
204275_199099,1
204275_246990,1
204275_13287,1
204275_45712,0
204275_41814,0
204275_163063,0
204270_28473,1
204270_59719,1
204270_15629,1
204270_28790,0
204270_2924,0
204270_156078,0
204326_131109,1
204326_292983,1
204326_113135,1
204326_220428,0
204326_184817,0
204326_150772,0
204321_247494,1
204321_96631,1
204321_12476,1
204321_120535,0
204321_30807,0
204321_199786,0
204285_26532,1
204285_225174,1
204285_183996,1
204285_293376,0
204285_41733,0
204285_295703,0
204319_230810,1
204319_109020,1
204319_116382,1
204319_279219,0
204319_272223,0
204319_4070,0
204325_190068,1
204325_22124,1
204325_276467,1
204325_100142,0
204325_174920,0
204325_252021,0
204327_49793,1
204327_63528,1
204327_119997,1
204327_262617,0
204327_137128,0
204327_285432,0
204318_142715,1
204318_83057,1
204318_220929,1
204318_29189,0
204318_203116,0
204318_262257,0
204307_41044,1
204307_98851,1
204307_100088,1
204307_244037,0
204307_183138,0
204307_222572,0
204339_3864,1
204339_186399,1
204339_39969,1
204339_63625,0
204339_151722,0
204339_194256,0
204313_224931,1
204313_183711,1
204313_155837,1
204313_97397,0
204313_167889,0
204313_105061,0
204324_152518,1
204324_73524,1
204324_214172,1
204324_268935,0
204324_277751,0
204324_128292,0
204292_168182,1
204292_130023,1
204292_110855,1
204292_137780,0
204292_197465,0
204292_71826,0
204354_131564,1
204354_266209,1
204354_216947,1
204354_4352,0
204354_77246,0
204354_8045,0
204343_196807,1
204343_234236,1
204343_249638,1
204343_271100,0
204343_103247,0
204343_238633,0
204317_15336,1
204317_31300,1
204317_155861,1
204317_32861,0
204317_217877,0
204317_113137,0
204328_263857,1
204328_198043,1
204328_252127,1
204328_116312,0
204328_247253,0
204328_187371,0
204361_78910,1
204361_223583,1
204361_67995,1
204361_205329,0
204361_243020,0
204361_125958,0
204341_89795,1
204341_90547,1
204341_45900,1
204341_120563,0
204341_172426,0
204341_193318,0
204335_188925,1
204335_269998,1
204335_40055,1
204335_72875,0
204335_104370,0
204335_170556,0
204337_35927,1
204337_180533,1
204337_284316,1
204337_10944,0
204337_209343,0
204337_97701,0
204364_247070,1
204364_19157,1
204364_105117,1
204364_126928,0
204364_52572,0
204364_82803,0
204362_104207,1
204362_246587,1
204362_254382,1
204362_63542,0
204362_178370,0
204362_288455,0
204334_120563,1
204334_173982,1
204334_8665,1
204334_219811,0
204334_165708,0
204334_35414,0
204348_46796,1
204348_145437,1
204348_117436,1
204348_206026,0
204348_132105,0
204348_275809,0
204358_185584,1
204358_56962,1
204358_13495,1
204358_168785,0
204358_161620,0
204358_286863,0
204353_207422,1
204353_5718,1
204353_67328,1
204353_231243,0
204353_7698,0
204353_65110,0
204331_73524,1
204331_156207,1
204331_237575,1
204331_172811,0
204331_166608,0
204331_38168,0
204342_84020,1
204342_133594,1
204342_196639,1
204342_88078,0
204342_151735,0
204342_45613,0
204356_188589,1
204356_68746,1
204356_265328,1
204356_172006,0
204356_78174,0
204356_242681,0
204370_212675,1
204370_51234,1
204370_26076,1
204370_14193,0
204370_194221,0
204370_36324,0
204374_238336,1
204374_45900,1
204374_92575,1
204374_181708,0
204374_2538,0
204374_55909,0
204365_49697,1
204365_125418,1
204365_231891,1
204365_180708,0
204365_254008,0
204365_187705,0
204372_270503,1
204372_222691,1
204372_52853,1
204372_139312,0
204372_58443,0
204372_109899,0
204394_7845,1
204394_85596,1
204394_23417,1
204394_132365,0
204394_246992,0
204394_277360,0
204401_558,1
204401_254625,1
204401_31897,1
204401_251785,0
204401_264181,0
204401_227283,0
204373_295159,1
204373_268906,1
204373_20482,1
204373_84264,0
204373_188676,0
204373_258339,0
204386_87428,1
204386_130023,1
204386_101954,1
204386_76902,0
204386_145350,0
204386_195535,0
204403_175211,1
204403_259824,1
204403_100608,1
204403_104207,0
204403_236832,0
204403_39652,0
204385_127841,1
204385_127547,1
204385_286803,1
204385_256424,0
204385_155463,0
204385_146933,0
204376_63216,1
204376_140677,1
204376_282791,1
204376_86217,0
204376_157784,0
204376_122096,0
204388_206458,1
204388_246923,1
204388_288539,1
204388_51235,0
204388_109069,0
204388_216514,0
204414_140381,1
204414_125452,1
204414_193883,1
204414_129903,0
204414_100831,0
204414_59922,0
204411_184442,1
204411_207465,1
204411_267430,1
204411_204218,0
204411_198311,0
204411_130481,0
204347_106591,1
204347_119892,1
204347_282572,1
204347_113135,0
204347_163570,0
204347_78704,0
204400_264152,1
204400_190898,1
204400_207440,1
204400_248131,0
204400_86038,0
204400_266685,0
204407_129903,1
204407_26570,1
204407_207659,1
204407_210448,0
204407_170773,0
204407_64470,0
204398_153790,1
204398_19052,1
204398_179298,1
204398_177824,0
204398_45343,0
204398_253685,0
204436_134456,1
204436_163853,1
204436_269647,1
204436_114730,0
204436_71075,0
204436_217483,0
204397_14754,1
204397_177654,1
204397_171830,1
204397_146446,0
204397_231419,0
204397_273489,0
204424_139083,1
204424_219030,1
204424_284781,1
204424_268388,0
204424_291102,0
204424_159830,0
204415_172779,1
204415_267382,1
204415_156937,1
204415_136275,0
204415_40842,0
204415_80588,0
204413_125198,1
204413_121253,1
204413_6727,1
204413_119610,0
204413_90839,0
204413_146408,0
204419_243804,1
204419_138333,1
204419_246795,1
204419_245341,0
204419_104424,0
204419_189540,0
204409_77233,1
204409_246794,1
204409_263559,1
204409_91432,0
204409_255065,0
204409_88833,0
204458_277650,1
204458_273996,1
204458_171706,1
204458_193100,0
204458_69860,0
204458_104668,0
204463_36766,1
204463_45942,1
204463_248745,1
204463_106659,0
204463_34450,0
204463_203707,0
204443_37161,1
204443_48297,1
204443_254764,1
204443_63749,0
204443_57198,0
204443_290591,0
204423_106579,1
204423_73129,1
204423_134308,1
204423_279518,0
204423_92969,0
204423_4398,0
204426_3610,1
204426_163762,1
204426_164354,1
204426_106125,0
204426_166860,0
204426_276738,0
204455_49136,1
204455_113588,1
204455_289111,1
204455_151926,0
204455_121646,0
204455_7596,0
204449_292490,1
204449_90219,1
204449_85540,1
204449_42336,0
204449_147450,0
204449_268117,0
204465_55483,1
204465_212408,1
204465_236671,1
204465_65495,0
204465_286533,0
204465_64884,0
204428_207401,1
204428_224351,1
204428_294233,1
204428_263513,0
204428_256802,0
204428_25408,0
204427_140229,1
204427_240565,1
204427_15405,1
204427_217557,0
204427_194520,0
204427_201883,0
204450_42639,1
204450_256125,1
204450_116227,1
204450_186307,0
204450_125968,0
204450_13981,0
204444_210078,1
204444_260256,1
204444_48975,1
204444_35940,0
204444_160120,0
204444_130570,0
204445_70978,1
204445_89212,1
204445_103717,1
204445_79307,0
204445_234655,0
204445_127885,0
204460_52022,1
204460_175560,1
204460_92589,1
204460_244768,0
204460_50515,0
204460_193216,0
204446_152570,1
204446_160120,1
204446_206365,1
204446_167741,0
204446_288799,0
204446_52829,0
